Year,Neighborhood,AverageSalePrice,MedianSalePrice,AverageCostPerSqFoot,AverageDaysOnMarket,CountHomesSold,CondoSalesPercentage,MedianOneYearPriceChangePercentage,MedianFiveYearPriceChangePercentage,DistressedPropertySalesPercentage,AverageYearBuilt,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Adjusted population,"Adjusted population density (people per sq. mi., excluding parks and industrial tracts)",Median age,Median household income ($),Home ownership (%),Married (except separated) (%),Divorced (%),Widowed (%),Separated (%),Never Married (%),Population with bachelor degree as highest level of education (25 and older) (%),Population with graduate degree (25 and older) (%),Renters - median monthly housing expenses ($),People below federal poverty level (%),Unemployed (16 years and older) (%),English as only language (%),Percent of families with children under 18 years (%),Population in same house last year (%),Population in different county last year (%),Population in different state last year (%),Population moved from abroad last year (%),Aggravated assault,Arson,Burglary,Homicide,Larceny,Rape,Robbery,Vehicle thefts,Nonviolent crimes,Violent crimes,"Crimes per 1,000 residents",Parks and natural areas (Acres),Parks (% of neighborhood),Minutes by car to downtown (est.),Commute by public transit (%),Commute by bike (%),Commute by walking (%),Commute by biking and walking (%),Number of Max/streetcar lines,Number of TriMet bus lines,Number of transit lines (bus/MAX/streetcar),"Miles of bike routes (lanes, boulevards, multiuse paths)",Miles of bike routes (all) per square mile,Walk score,Percent of households with children under 18 years (%),Total Newcomers (%),"Adjusted population density (people per square mile, excluding parks and industrial tracts)",Sexual offenses,Number of Max/streetcar/tram lines,Number of transit lines (bus/MAX/streetcar/tram),Population in different Oregon county last year (%),Assault,Vandalism (not included in violent/nonviolent total),Drug/narcotic offenses (not included in violent/nonviolent total),"Commute by transit, biking, and walking (%)",Share of 2020 sales that were condos (%),Number of Short Sales,Number of Bank Owned,Average square footage of homes sold,Renters’ median monthly housing ($),Population,Population density people per sq mile),Homeownership (%),Households with children under 18 (%),People who speak other language(s) (%),Total newcomers (%),Sex offenses,Vandalism,Drug/narcotic offenses,"Violent crimes per 1,000 residents","Burglary/larceny/vehicle theft crimes per 1,000 residents",Walk Score,Commute by other non-car means (including cycling) (%)
2015,SULLIVAN'S GULCH,300323.0,260000.0,222.0,40.0,33.0,79.0,15.0,0.0,0.0,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SUMNER,186092.0,185000.0,133.0,63.0,35.0,0.0,13.0,-7.0,23.0,1938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SUNDERLAND,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SUNNYSIDE,392134.0,394500.0,208.0,28.0,100.0,21.0,10.0,12.0,4.0,1927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,SYLVAN-HIGHLANDS,484882.0,476500.0,206.0,82.0,22.0,18.0,0.0,11.0,5.0,1975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,UNIVERSITY PARK,322768.0,317900.0,163.0,22.0,105.0,0.0,4.0,12.0,4.0,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,VERNON,398261.0,374888.0,187.0,17.0,42.0,2.0,12.0,29.0,0.0,1933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,WEST PORTLAND PARK,295476.0,299450.0,173.0,58.0,52.0,13.0,15.0,-1.0,10.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,WILKES,233359.0,239900.0,131.0,48.0,153.0,15.0,17.0,-1.0,8.0,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,WOODLAND PARK,195588.0,182500.0,96.0,95.0,4.0,0.0,-5.0,-15.0,25.0,1945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,WOODLAWN,311324.0,310000.0,168.0,30.0,106.0,6.0,13.0,20.0,5.0,1941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,WOODSTOCK,340862.0,322000.0,188.0,26.0,183.0,0.0,15.0,15.0,1.0,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ALAMEDA,726243.0,685000.0,236.0,27.0,101.0,0.0,15.7,39.8,0.0,1931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ARBOR LODGE,410125.0,393100.0,196.0,21.0,154.0,0.6,13.9,60.4,3.2,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ARDENWALD/JOHNSON CREEK,290140.0,295975.0,156.0,29.0,74.0,0.0,-8.6,0.3,8.1,1948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ARGAY,267606.0,265300.0,129.0,44.0,77.0,18.2,0.9,30.7,10.4,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ARLINGTON HEIGHTS,778832.0,629875.0,261.0,51.0,14.0,0.0,-20.3,-3.1,7.1,1961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ARNOLD CREEK,550496.0,522000.0,184.0,48.0,62.0,0.0,19.3,30.7,1.6,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ASHCREEK,395927.0,377500.0,180.0,33.0,136.0,0.0,9.4,46.6,2.2,1971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BEAUMONT-WILSHIRE,598216.0,550000.0,244.0,21.0,99.0,0.0,7.4,54.3,3.0,1943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BOISE,470539.0,450000.0,237.0,18.0,47.0,4.3,10.6,64.8,0.0,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BRENTWOOD/DARLINGTON,244671.0,240000.0,187.0,28.0,280.0,2.9,14.3,81.8,7.9,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BRIDGETON,268991.0,250000.0,179.0,116.0,35.0,17.1,-1.2,119.3,0.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BRIDLEMILE,561158.0,517600.0,220.0,38.0,104.0,1.0,6.4,31.0,3.8,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BROOKLYN,381014.0,374750.0,197.0,27.0,38.0,0.0,3.4,46.1,7.9,1939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BUCKMAN,484272.0,475000.0,207.0,23.0,49.0,20.4,14.5,53.2,4.1,1923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,CATHEDRAL PARK,310559.0,285000.0,186.0,21.0,96.0,19.8,9.6,54.1,5.2,1939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,CENTENNIAL,217095.0,217500.0,142.0,40.0,351.0,6.3,19.9,63.7,12.0,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,COLLINS VIEW,456463.0,408500.0,201.0,33.0,44.0,0.0,13.8,70.9,2.3,1971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,CONCORDIA,421942.0,417000.0,212.0,18.0,213.0,4.2,9.7,55.6,2.8,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,CRESTON-KENILWORTH,379154.0,379450.0,198.0,23.0,138.0,8.7,13.3,72.5,3.6,1933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,CRESTWOOD,371189.0,343240.0,204.0,23.0,50.0,0.0,10.7,34.5,4.0,1974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,CULLY,304667.0,297000.0,192.0,36.0,191.0,4.2,23.8,57.1,5.8,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,DOWNTOWN,412126.0,353000.0,396.0,47.0,164.0,99.4,8.8,25.8,3.7,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,DUNTHORPE,1137347.0,1192500.0,253.0,72.0,34.0,0.0,,,8.8,1962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,EAST COLUMBIA,290723.0,270000.0,156.0,42.0,41.0,0.0,42.1,58.8,7.3,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,EASTMORELAND,678508.0,664979.0,226.0,28.0,110.0,0.0,8.7,56.5,0.9,1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ELIOT,450173.0,456000.0,212.0,24.0,31.0,12.9,22.4,60.3,3.2,1888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FAR SOUTHWEST,446873.0,421450.0,179.0,46.0,40.0,0.0,32.9,30.8,2.5,1975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FOREST PARK,787807.0,723220.0,227.0,63.0,61.0,0.0,-3.7,26.9,3.3,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FOSTER-POWELL,283860.0,283500.0,175.0,31.0,154.0,0.0,11.2,62.0,8.4,1924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,GLENFAIR,224178.0,221500.0,132.0,59.0,27.0,0.0,11.0,41.1,25.9,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,GOOSE HOLLOW,395665.0,302000.0,322.0,39.0,119.0,93.3,14.5,51.0,4.2,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,GRANT PARK,645943.0,599450.0,233.0,25.0,50.0,0.0,4.6,27.3,0.0,1926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HAYDEN ISLAND,294931.0,240000.0,188.0,123.0,77.0,50.6,39.5,1.1,3.9,1977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HAYHURST,422203.0,409000.0,198.0,39.0,113.0,6.2,13.6,38.6,4.4,1963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HAZELWOOD,227994.0,224950.0,148.0,38.0,326.0,11.7,17.2,47.5,9.5,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HEALY HEIGHTS,639900.0,639900.0,177.0,7.0,2.0,0.0,-28.9,-21.5,0.0,1960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HILLSDALE,509575.0,500000.0,209.0,38.0,157.0,7.0,25.0,48.7,3.2,1961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HILLSIDE,752405.0,645000.0,327.0,47.0,83.0,54.2,-3.0,28.5,3.6,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HOLLYWOOD,478082.0,456500.0,206.0,38.0,21.0,28.6,12.4,69.4,4.8,1939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HOMESTEAD,346047.0,299000.0,218.0,59.0,29.0,44.8,-11.8,18.4,0.0,1962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HOSFORD-ABERNETHY,493713.0,470000.0,241.0,22.0,86.0,26.7,2.2,35.4,1.2,1937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,HUMBOLDT,447840.0,418075.0,207.0,27.0,86.0,5.8,8.6,41.7,2.3,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,IRVINGTON,632224.0,657000.0,245.0,27.0,91.0,26.4,9.7,28.3,0.0,1937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,KENTON,318195.0,307000.0,208.0,15.0,191.0,0.0,13.7,53.6,6.3,1953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,KERNS,421957.0,430000.0,243.0,19.0,36.0,36.1,21.6,48.3,5.6,1937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,KING,421019.0,405000.0,212.0,21.0,118.0,6.8,16.7,51.1,3.4,1943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,LAURELHURST,654275.0,649900.0,221.0,26.0,89.0,0.0,19.5,50.0,1.1,1927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,LENTS,224005.0,220000.0,149.0,37.0,358.0,2.0,18.6,80.3,14.2,1960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,LINNTON,390828.0,382000.0,185.0,33.0,18.0,16.7,38.9,85.4,0.0,1939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,LLOYD DISTRICT,242500.0,180500.0,278.0,20.0,6.0,83.3,-3.2,71.1,0.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MADISON SOUTH,267159.0,259900.0,168.0,33.0,102.0,3.9,16.0,59.1,9.8,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAPLEWOOD,409857.0,420750.0,205.0,29.0,64.0,3.1,10.7,45.3,3.1,1963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MARKHAM,361846.0,362450.0,182.0,32.0,84.0,2.4,8.5,35.7,7.1,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MARSHALL PARK,492642.0,487500.0,182.0,34.0,34.0,0.0,14.3,52.8,0.0,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MILL PARK,223976.0,229995.0,139.0,38.0,124.0,23.4,27.2,73.6,10.5,1970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MONTAVILLA,283055.0,278000.0,185.0,25.0,327.0,8.0,13.5,63.5,6.1,1941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MT. SCOTT-ARLETA,301724.0,295000.0,187.0,27.0,201.0,0.0,20.4,60.8,5.0,1938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MT. TABOR,542298.0,514000.0,218.0,31.0,164.0,9.8,17.5,46.9,0.6,1947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MULTNOMAH,373707.0,360000.0,213.0,32.0,149.0,26.2,7.6,36.4,3.4,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,NORTH TABOR,406440.0,389925.0,189.0,24.0,74.0,10.8,23.8,36.6,2.7,1945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,NORTHWEST DISTRICT,461827.0,400000.0,333.0,29.0,228.0,75.4,-1.2,17.5,2.2,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,NORTHWEST HEIGHTS,606631.0,571940.0,210.0,59.0,190.0,20.5,-2.2,10.5,3.2,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,OLD TOWN/CHINATOWN,263422.0,254350.0,321.0,57.0,46.0,97.8,9.4,74.2,2.2,1942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,OVERLOOK,385059.0,378000.0,213.0,16.0,117.0,21.4,6.5,24.8,2.6,1947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PARKROSE,235272.0,240000.0,142.0,35.0,72.0,6.9,23.6,73.9,11.1,1950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PARKROSE HEIGHTS,244924.0,245000.0,146.0,47.0,101.0,0.0,18.6,64.5,13.9,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PEARL DISTRICT,551844.0,464000.0,468.0,44.0,308.0,99.4,5.7,31.1,1.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PIEDMONT,369907.0,370000.0,188.0,18.0,175.0,8.6,14.7,74.1,5.1,1944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PLEASANT VALLEY,335709.0,330000.0,145.0,58.0,180.0,1.7,14.8,40.1,8.9,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PORTSMOUTH,280543.0,275000.0,188.0,22.0,177.0,1.7,10.0,53.6,10.7,1964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,POWELLHURST-GILBERT,208450.0,205500.0,137.0,51.0,356.0,12.6,10.8,52.2,13.2,1972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,REED,433388.0,399950.0,218.0,25.0,48.0,0.0,11.9,42.4,2.1,1957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,RICHMOND,499097.0,465000.0,224.0,21.0,205.0,8.3,11.5,50.2,2.0,1941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ROSE CITY PARK,474540.0,456600.0,205.0,19.0,161.0,2.5,8.6,42.9,0.0,1917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,ROSEWAY,345515.0,350000.0,195.0,15.0,160.0,0.0,19.9,50.2,3.1,1944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,RUSSELL,261992.0,257700.0,143.0,34.0,66.0,0.0,14.5,48.3,10.6,1958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SABIN,601490.0,582500.0,240.0,16.0,70.0,1.4,25.3,58.7,0.0,1937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SELLWOOD-MORELAND,486757.0,450500.0,233.0,28.0,228.0,13.6,10.9,40.1,2.2,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,SOUTH BURLINGAME,424898.0,420000.0,186.0,37.0,60.0,0.0,5.3,42.1,5.0,1954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
